Date,Close,High,Low,Open,Volume
1981-02-27,0.0911000594496727,0.0919594359500378,0.0911000594496727,0.0911000594496727,14761600
1981-03-02,0.09152977913618088,0.09195946465181216,0.09152977913618088,0.09152977913618088,11760000
1981-03-03,0.0902407318353653,0.09067042318698612,0.0902407318353653,0.09067042318698612,16172800
1981-03-04,0.08938056975603104,0.08981025529190903,0.08938056975603104,0.08981025529190903,13708800
1981-03-05,0.08895087242126465,0.08938056366518703,0.08895087242126465,0.08938056366518703,5376000
1981-03-06,0.08809145539999008,0.08895083175764806,0.08809145539999008,0.08895083175764806,11603200
1981-03-09,0.08121652156114578,0.08164620724845571,0.08121652156114578,0.08164620724845571,15321600
1981-03-10,0.07734857499599457,0.07777826080612522,0.07734857499599457,0.07777826080612522,28380800
1981-03-11,0.07434070855379105,0.07520008541636075,0.07434070855379105,0.07520008541636075,29859200
1981-03-12,0.07734857499599457,0.07777826080612522,0.07734857499599457,0.07734857499599457,59248000
1981-03-13,0.07648912817239761,0.07691881359229595,0.07648912817239761,0.07691881359229595,231302400
1981-03-16,0.07949774712324142,0.08035712401667403,0.07949774712324142,0.07949774712324142,37228800
1981-03-17,0.08336494117975235,0.08422431808251143,0.08336494117975235,0.08336494117975235,43747200
1981-03-18,0.08852118253707886,0.0893805592451,0.08852118253707886,0.08852118253707886,36937600
1981-03-19,0.08766181766986847,0.08809150321325575,0.08766181766986847,0.08809150321325575,37811200
1981-03-20,0.08852118253707886,0.0893805592451,0.08852118253707886,0.08852118253707886,14604800
1981-03-23,0.09195947647094727,0.09281885334998712,0.09195947647094727,0.09195947647094727,22019200
1981-03-24,0.09152977913618088,0.09195946465181216,0.09152977913618088,0.09195946465181216,28156800
1981-03-25,0.08981025218963623,0.09067040350797964,0.08981025218963623,0.09067040350797964,7056000
1981-03-26,0.08809145539999008,0.08852114644748044,0.08809145539999008,0.08852114644748044,12275200
1981-03-27,0.08508367836475372,0.08551336386353395,0.08508367836475372,0.08551336386353395,12252800
1981-03-30,0.08508367836475372,0.08594305509963941,0.08508367836475372,0.08508367836475372,9900800
1981-03-31,0.08422429859638214,0.08508367530031588,0.08422429859638214,0.08508367530031588,15993600
1981-04-01,0.08336494117975235,0.08379463249979507,0.08336494117975235,0.08379463249979507,34070400
1981-04-02,0.09067042917013168,0.09110011481277976,0.09067042917013168,0.09067042917013168,31404800
1981-04-03,0.0911000594496727,0.09152975056851709,0.0911000594496727,0.0911000594496727,16486400
1981-04-06,0.08938056975603104,0.08981025529190903,0.08938056975603104,0.08981025529190903,22803200
1981-04-07,0.08852118253707886,0.0889508680224269,0.08852118253707886,0.0889508680224269,10684800
1981-04-08,0.09281884878873825,0.09367822562554712,0.09281884878873825,0.09281884878873825,21952000
1981-04-09,0.09453760087490082,0.09496729215475293,0.09453760087490082,0.09453760087490082,12499200
1981-04-10,0.09582669287919998,0.09625637852890284,0.09582669287919998,0.09582669287919998,33465600
1981-04-13,0.09582669287919998,0.09625637852890284,0.09582669287919998,0.09582669287919998,16060800
1981-04-14,0.09582669287919998,0.09625637852890284,0.09582669287919998,0.09582669287919998,6652800
1981-04-15,0.0911000594496727,0.09152975056851709,0.0911000594496727,0.09152975056851709,34048000
1981-04-16,0.08594305068254471,0.086372736159241,0.08594305068254471,0.086372736159241,23878400
1981-04-20,0.08852118253707886,0.0889508680224269,0.08852118253707886,0.08852118253707886,35347200
1981-04-21,0.09453760087490082,0.09496729215475293,0.09453760087490082,0.09453760087490082,28537600
1981-04-22,0.09797511994838715,0.09840481127992044,0.09797511994838713,0.09797511994838713,18995200
1981-04-23,0.10055319964885712,0.10098289078664274,0.10055319964885712,0.10055319964885712,58016000
1981-04-24,0.09969384968280792,0.10055322066333003,0.09969384968280792,0.10055322066333003,35056000
1981-04-27,0.09883444011211395,0.09926413122181309,0.09883444011211395,0.09926413122181309,38528000
1981-04-28,0.09711572527885437,0.09754541655726472,0.09711572527885437,0.09754541655726472,32188800
1981-04-29,0.09582669287919998,0.09625637852890284,0.09582669287919998,0.09625637852890284,13641600
1981-04-30,0.09754540771245956,0.09840479019135685,0.09754540771245956,0.09754540771245956,12611200
1981-05-01,0.09754540771245956,0.09840479019135685,0.09754540771245956,0.09754540771245956,16553600
1981-05-04,0.09711572527885437,0.09754541655726472,0.09711572527885437,0.09754541655726472,14448000
1981-05-05,0.09668605774641037,0.09711573760470374,0.09668605774641037,0.09711573760470374,17539200
1981-05-06,0.09410789608955383,0.09453758154421969,0.09410789608955383,0.09453758154421969,18950400
1981-05-07,0.095396988093853,0.09582667942053381,0.095396988093853,0.095396988093853,9363200
1981-05-08,0.09625636786222458,0.09668605920163831,0.09625636786222458,0.09625636786222458,7907200
1981-05-11,0.09410789608955383,0.09453758154421969,0.09410789608955383,0.09453758154421969,11939200
1981-05-12,0.09410789608955383,0.09539695819087605,0.09410789608955383,0.09410789608955383,4256000
1981-05-13,0.09367822110652924,0.09496728916822111,0.09367822110652924,0.09410791237286842,4905600
1981-05-14,0.09238916635513306,0.09324854322092731,0.09238916635513306,0.09324854322092731,4928000
1981-05-15,0.09453760087490082,0.09582666897713132,0.09453760087490082,0.09453760087490082,4905600
1981-05-18,0.09625636786222458,0.09711573906639881,0.09625636786222458,0.09625636786222458,4166400
1981-05-19,0.09453760087490082,0.09496729215475293,0.09453760087490082,0.09496729215475293,25424000
1981-05-20,0.09754540771245956,0.09840479019135685,0.09754540771245956,0.09754540771245956,13283200
1981-05-21,0.10313209146261215,0.10356178254898539,0.10313209146261215,0.10313209146261215,32211200
1981-05-22,0.10785868763923645,0.10871807004026034,0.10785868763923645,0.10785868763923645,31427200
1981-05-26,0.10742903500795364,0.10785871484218523,0.10742903500795364,0.10785871484218523,85344000
1981-05-27,0.11344461888074875,0.11387431000572996,0.11344461888074875,0.11344461888074875,149497600
1981-05-28,0.11344461888074875,0.11387431000572996,0.11344461888074875,0.11344461888074875,73987200
1981-05-29,0.11387434601783752,0.11430480608033185,0.11387434601783752,0.11387434601783752,59382400
1981-06-01,0.11387434601783752,0.11430480608033185,0.11387434601783752,0.11387434601783752,51251200
1981-06-02,0.10828837007284164,0.10871806123856627,0.10828837007284164,0.10871806123856627,40432000
1981-06-03,0.10828837007284164,0.10914774092964229,0.10828837007284164,0.10828837007284164,39446400
1981-06-04,0.1104368194937706,0.11086649920456078,0.1104368194937706,0.1104368194937706,56067200
1981-06-05,0.10871809720993042,0.10914777704317385,0.10871809720993042,0.10914777704317385,57680000
1981-06-08,0.10485085099935532,0.10528054211304619,0.10485085099935532,0.10528054211304619,93497600
1981-06-09,0.10699937492609024,0.10742906636037668,0.10699937492609024,0.10699937492609024,119593600
1981-06-10,0.10828837007284164,0.10957743209536691,0.10828837007284164,0.10828837007284164,25222400
1981-06-11,0.11301498115062714,0.11344467247861957,0.11301498115062714,0.11301498115062714,38976000
1981-06-12,0.11172585934400558,0.11215555044394408,0.11172585934400558,0.11215555044394408,25804800
1981-06-15,0.11129617691040039,0.11172586804379778,0.11129617691040039,0.11172586804379778,143763200
1981-06-16,0.10914770513772964,0.1095773961625492,0.10914770513772964,0.1095773961625492,37251200
1981-06-17,0.10742903500795364,0.10785871484218523,0.10742903500795364,0.10785871484218523,27574400
1981-06-18,0.10699937492609024,0.10785874632000735,0.10699937492609024,0.10742906636037668,23049600
1981-06-19,0.10399147123098373,0.10442115083277595,0.10399147123098375,0.10442115083277595,27507200
1981-06-22,0.10012355446815491,0.10055323427927391,0.10012355446815491,0.10055323427927391,10841600
1981-06-23,0.10184226185083389,0.10270240135847371,0.10184226185083389,0.10184226185083389,15030400
1981-06-24,0.09926416724920273,0.10012354978050923,0.09926416724920273,0.10012354978050923,23027200
1981-06-25,0.10141260921955109,0.10184230047298777,0.10141260921955109,0.10141260921955109,24259200
1981-06-26,0.10012355446815491,0.10098292556504472,0.10012355446815491,0.10098292556504472,23788800
1981-06-29,0.09668605774641037,0.09754542893765016,0.09668605774641037,0.09754542893765016,10595200
1981-06-30,0.08938056975603104,0.08981025529190903,0.08938056975603104,0.08981025529190903,35907200
1981-07-01,0.08852118253707886,0.0889508680224269,0.08852118253707886,0.0889508680224269,170464000
1981-07-02,0.08852118253707886,0.0889508680224269,0.08852118253707886,0.08852118253707886,30284800
1981-07-06,0.08551338315010071,0.08637276007880905,0.08551338315010071,0.08637276007880905,16531200
1981-07-07,0.0863727554678917,0.08723213235072312,0.0863727554678917,0.0863727554678917,15836800
1981-07-08,0.08981025218963623,0.09024071224961855,0.08981025218963623,0.08981025218963623,16620800
1981-07-09,0.08293520659208298,0.08336489192090585,0.08293520659208298,0.08336489192090585,32883200
1981-07-10,0.07648912817239761,0.07691881359229595,0.07648912817239761,0.07691881359229595,55171200
1981-07-13,0.07820871472358704,0.07863840623570786,0.07820871472358704,0.07820871472358704,45740800
1981-07-14,0.08164619654417038,0.08250557354344874,0.08164619654417038,0.08164619654417038,19779200
1981-07-15,0.08379463106393814,0.08422431663929165,0.08379463106393814,0.08379463106393814,10953600
1981-07-16,0.08594305068254471,0.08680242737326223,0.08594305068254471,0.08594305068254471,15232000
1981-07-17,0.08895087242126465,0.08938056366518703,0.08895087242126465,0.08895087242126465,19824000
1981-07-20,0.08293520659208298,0.08336489192090585,0.08293520659208298,0.08336489192090585,23654400
1981-07-21,0.08250553160905838,0.08293522275896557,0.08250553160905838,0.08293522275896557,31942400
1981-07-22,0.07777822017669678,0.0786383716244334,0.07777822017669678,0.0786383716244334,22668800
1981-07-23,0.07992742955684662,0.08035712085532146,0.07992742955684662,0.07992742955684662,34451200
1981-07-24,0.08250553160905838,0.08293522275896557,0.08250553160905838,0.08250553160905838,28851200
1981-07-27,0.08594305068254471,0.086372736159241,0.08594305068254471,0.08594305068254471,17337600
1981-07-28,0.08293520659208298,0.08336489192090585,0.08293520659208298,0.08336489192090585,22848000
1981-07-29,0.08164619654417038,0.08207588791247306,0.08164619654417038,0.08207588791247306,15500800
1981-07-30,0.08465401083230972,0.08551338780782644,0.08465401083230972,0.08465401083230972,9900800
1981-07-31,0.08594305068254471,0.086372736159241,0.08594305068254471,0.08594305068254471,10953600
1981-08-03,0.08508367836475372,0.08594305509963941,0.08508367836475372,0.08594305509963941,12432000
1981-08-04,0.0863727554678917,0.08680244677797051,0.0863727554678917,0.0863727554678917,31673600
1981-08-05,0.08895087242126465,0.08938056366518703,0.08895087242126465,0.08895087242126465,17494400
1981-08-06,0.0868024155497551,0.08723210096792319,0.0868024155497551,0.08723210096792319,10528000
1981-08-07,0.0868024155497551,0.08723210096792319,0.0868024155497551,0.0868024155497551,9206400
1981-08-10,0.0868024155497551,0.0868024155497551,0.0868024155497551,0.0868024155497551,0
1981-08-11,0.08422429859638214,0.08508367530031588,0.08422429859638214,0.08508367530031588,71456000
1981-08-12,0.08250553160905838,0.08293522275896557,0.08250553160905838,0.08293522275896557,26275200
1981-08-13,0.07992742955684662,0.08035712085532146,0.07992742955684662,0.08035712085532146,27484800
1981-08-14,0.07863834500312805,0.07949772162087809,0.07863834500312805,0.07949772162087809,24192000
1981-08-17,0.07605942338705063,0.0769187998101907,0.07605942338705063,0.0769187998101907,18905600
1981-08-18,0.07434070855379105,0.07520008541636075,0.07434070855379105,0.07520008541636075,17001600
1981-08-19,0.07348131388425827,0.07434069053857248,0.07348131388425827,0.07434069053857248,20675200
1981-08-20,0.07434070855379105,0.07477039985373894,0.07434070855379105,0.07434070855379105,17113600
1981-08-21,0.06918444484472275,0.07004382160455427,0.06918444484472275,0.07004382160455427,41910400
1981-08-24,0.06488680839538574,0.0653164997889152,0.06488680839538574,0.0653164997889152,23072000
1981-08-25,0.06660635024309158,0.06703603598450691,0.06660635024309158,0.06660635024309158,40700800
1981-08-26,0.06531646102666855,0.06574614642787259,0.06531646102666855,0.06574614642787259,33600000
1981-08-27,0.06574615836143494,0.0661766183795024,0.06574615836143494,0.06574615836143494,25916800
1981-08-28,0.06918444484472275,0.0696141303559758,0.06918444484472275,0.06918444484472275,38035200
1981-08-31,0.06918444484472275,0.0696141303559758,0.06918444484472275,0.06918444484472275,40947200
1981-09-01,0.07348131388425827,0.07391100508007772,0.07348131388425827,0.07348131388425827,37027200
1981-09-02,0.07477040588855743,0.07520009148585974,0.07477040588855743,0.07477040588855743,19376000
1981-09-03,0.07090319693088531,0.07176257367334221,0.07090319693088531,0.07176257367334221,37475200
1981-09-04,0.07004382461309433,0.07047351014280336,0.07004382461309433,0.07047351014280336,15254400
1981-09-08,0.06789541244506836,0.06832510391900488,0.06789541244506836,0.06832510391900488,25446400
1981-09-09,0.06789541244506836,0.06832510391900488,0.06789541244506836,0.06789541244506836,30531200
1981-09-10,0.06832507252693176,0.06875475806612012,0.06832507252693176,0.06832507252693176,34809600
1981-09-11,0.06746570765972137,0.06789539327500906,0.06746570765972137,0.06789539327500906,17539200
1981-09-14,0.06531646102666855,0.06574614642787259,0.06531646102666855,0.06574614642787259,27686400
1981-09-15,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06402740184934005,19510400
1981-09-16,0.062308672815561295,0.06273836417853637,0.062308672815561295,0.06273836417853637,19353600
1981-09-17,0.06058991327881813,0.061019604602366384,0.06058991327881813,0.061019604602366384,19376000
1981-09-18,0.06101961061358452,0.061449296242135944,0.061019610613584525,0.061019610613584525,26320000
1981-09-21,0.061449311673641205,0.06187900314742619,0.061449311673641205,0.061449311673641205,49033600
1981-09-22,0.05801176279783249,0.0584414481952607,0.05801176279783249,0.0584414481952607,47420800
1981-09-23,0.05672271177172661,0.05758208855602355,0.0567227117717266,0.05758208855602355,28201600
1981-09-24,0.05629301443696022,0.05672269987029022,0.05629301443696022,0.05672269987029022,18300800
1981-09-25,0.04898755997419357,0.04984693689993366,0.048987559974193566,0.04984693689993366,34608000
1981-09-28,0.049417220056056976,0.04984691116575612,0.049417220056056976,0.049417220056056976,91728000
1981-09-29,0.05199537053704262,0.05242506182057365,0.05199537053704262,0.05199537053704262,94684800
1981-09-30,0.0524250753223896,0.05285476097925816,0.0524250753223896,0.0524250753223896,49996800
1981-10-01,0.0524250753223896,0.05285476097925816,0.0524250753223896,0.0524250753223896,61129600
1981-10-02,0.05672271177172661,0.05715240303253786,0.0567227117717266,0.0567227117717266,45046400
1981-10-05,0.05844147503376007,0.05930085196059823,0.05844147503376007,0.05844147503376007,43097600
1981-10-06,0.05801176279783249,0.0584414481952607,0.05801176279783249,0.0584414481952607,28358400
1981-10-07,0.061449311673641205,0.062308688883882773,0.061449311673641205,0.061449311673641205,38841600
1981-10-08,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06359771639108658,31091200
1981-10-09,0.06402741372585297,0.06488679053909133,0.06402741372585297,0.06402741372585297,54521600
1981-10-12,0.0661766305565834,0.06660632185217147,0.0661766305565834,0.0661766305565834,27350400
1981-10-13,0.0661766305565834,0.06703600741043349,0.0661766305565834,0.0661766305565834,44195200
1981-10-14,0.062308672815561295,0.06273836417853637,0.062308672815561295,0.06273836417853637,30979200
1981-10-15,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06359771639108658,29433600
1981-10-16,0.062738336622715,0.06316802205963745,0.062738336622715,0.06316802205963745,36467200
1981-10-19,0.06402741372585297,0.06445710500113502,0.06402741372585297,0.06402741372585297,20585600
1981-10-20,0.06746570765972137,0.06789539327500906,0.06746570765972137,0.06746570765972137,35728000
1981-10-21,0.06746570765972137,0.06789539327500906,0.06746570765972137,0.06746570765972137,76899200
1981-10-22,0.0670359879732132,0.06746567914421142,0.0670359879732132,0.06746567914421142,32278400
1981-10-23,0.06531646102666855,0.06574614642787259,0.06531646102666855,0.06574614642787259,27910400
1981-10-26,0.06531646102666855,0.06574614642787259,0.06531646102666855,0.06531646102666855,27283200
1981-10-27,0.06660635024309158,0.06746572746325073,0.06660635024309158,0.06660635024309158,85590400
1981-10-28,0.06875475496053696,0.06918444621764236,0.06875475496053696,0.06875475496053696,44172800
1981-10-29,0.06789541244506836,0.06832510391900488,0.06789541244506836,0.06832510391900488,30486400
1981-10-30,0.06875475496053696,0.06918444621764236,0.06875475496053696,0.06875475496053696,52729600
1981-11-02,0.06875475496053696,0.06918444621764236,0.06875475496053696,0.06875475496053696,36915200
1981-11-03,0.06789541244506836,0.06832510391900488,0.06789541244506836,0.06832510391900488,28380800
1981-11-04,0.0661766305565834,0.06660632185217147,0.0661766305565834,0.06660632185217147,23811200
1981-11-05,0.061449311673641205,0.06187900314742619,0.061449311673641205,0.06187900314742619,23363200
1981-11-06,0.0618789903819561,0.06230867602976968,0.0618789903819561,0.0618789903819561,24595200
1981-11-09,0.062738336622715,0.06316802205963745,0.062738336622715,0.062738336622715,20384000
1981-11-10,0.06316803395748138,0.06359772521266159,0.06316803395748138,0.06316803395748138,16755200
1981-11-11,0.06488680839538574,0.0653164997889152,0.06488680839538574,0.06488680839538574,27440000
1981-11-12,0.0670359879732132,0.06746567914421142,0.0670359879732132,0.0670359879732132,39916800
1981-11-13,0.062308672815561295,0.06273836417853637,0.062308672815561295,0.06273836417853637,21011200
1981-11-16,0.061449311673641205,0.06187900314742619,0.061449311673641205,0.06187900314742619,22556800
1981-11-17,0.062738336622715,0.06316802205963745,0.062738336622715,0.062738336622715,35414400
1981-11-18,0.06488680839538574,0.0653164997889152,0.06488680839538574,0.06488680839538574,29142400
1981-11-19,0.06488680839538574,0.0653164997889152,0.06488680839538574,0.06488680839538574,40006400
1981-11-20,0.06531646102666855,0.06574614642787259,0.06531646102666855,0.06531646102666855,38102400
1981-11-23,0.062308672815561295,0.0631680498041845,0.062308672815561295,0.0631680498041845,22960000
1981-11-24,0.0618789903819561,0.06230867602976968,0.0618789903819561,0.06230867602976968,22153600
1981-11-25,0.06316803395748138,0.06359772521266159,0.06316803395748138,0.06316803395748138,52550400
1981-11-27,0.06488680839538574,0.0653164997889152,0.06488680839538574,0.06488680839538574,37251200
1981-11-30,0.06402741372585297,0.06445710500113502,0.06402741372585297,0.06445710500113502,23968000
1981-12-01,0.06402741372585297,0.06445710500113502,0.06402741372585297,0.06402741372585297,23385600
1981-12-02,0.06445709615945816,0.06488678163847386,0.06445709615945816,0.06445709615945816,37564800
1981-12-03,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06402740184934005,20428800
1981-12-04,0.06531646102666855,0.06574614642787259,0.06531646102666855,0.06531646102666855,137155200
1981-12-07,0.06574615836143494,0.0661766183795024,0.06574615836143494,0.06574615836143494,59292800
1981-12-08,0.06445709615945816,0.06531647285481454,0.06445709615945816,0.06531647285481454,50624000
1981-12-09,0.06488680839538574,0.0653164997889152,0.06488680839538574,0.06488680839538574,34272000
1981-12-10,0.06488680839538574,0.0653164997889152,0.06488680839538574,0.06488680839538574,37408000
1981-12-11,0.06445709615945816,0.06531647285481454,0.06445709615945816,0.06488678163847386,76092800
1981-12-14,0.062308672815561295,0.0631680498041845,0.062308672815561295,0.0631680498041845,25244800
1981-12-15,0.06402741372585297,0.06445710500113502,0.06402741372585297,0.06402741372585297,31315200
1981-12-16,0.0670359879732132,0.06746567914421142,0.0670359879732132,0.0670359879732132,65452800
1981-12-17,0.07262193411588669,0.07305162529328081,0.07262193411588669,0.07262193411588669,51452800
1981-12-18,0.07863834500312805,0.07906803044334085,0.07863834500312805,0.07863834500312805,71724800
1981-12-21,0.07520008087158203,0.07562977214556119,0.07520008087158203,0.07562977214556119,56403200
1981-12-22,0.07648912817239761,0.07691881359229595,0.07648912817239761,0.07648912817239761,53827200
1981-12-23,0.07477040588855743,0.07520009148585974,0.07477040588855743,0.07520009148585974,28896000
1981-12-24,0.07520008087158203,0.07562977214556119,0.07520008087158203,0.07520008087158203,28918400
1981-12-28,0.0717625692486763,0.07262194020082166,0.0717625692486763,0.07262194020082166,36579200
1981-12-29,0.07305163890123367,0.07391101567878092,0.07305163890123367,0.07305163890123367,24236800
1981-12-30,0.07605942338705063,0.07648911446728225,0.07605942338705063,0.07605942338705063,32188800
1981-12-31,0.07605942338705063,0.07648911446728225,0.07605942338705063,0.07605942338705063,54656000
1982-01-04,0.07562973350286484,0.07605941881997233,0.07562973350286484,0.07605941881997233,71254400
1982-01-05,0.0717625692486763,0.07262194020082166,0.0717625692486763,0.07262194020082166,35840000
1982-01-06,0.07090319693088531,0.07133288243345112,0.07090319693088531,0.07133288243345112,66080000
1982-01-07,0.06531646102666855,0.06617660636780741,0.06531646102666855,0.06617660636780741,70044800
1982-01-08,0.06832507252693176,0.06875475806612012,0.06832507252693176,0.06832507252693176,56604800
1982-01-11,0.06402741372585297,0.06445710500113502,0.06402741372585297,0.06445710500113502,33331200
1982-01-12,0.0618789903819561,0.06230867602976968,0.0618789903819561,0.06230867602976968,59920000
1982-01-13,0.061449311673641205,0.06187900314742619,0.061449311673641205,0.06187900314742619,41753600
1982-01-14,0.06445709615945816,0.06488678163847386,0.06445709615945816,0.06445709615945816,25715200
1982-01-15,0.06875475496053696,0.06961413173742224,0.06875475496053696,0.06875475496053696,46704000
1982-01-18,0.07004382461309433,0.07090320140983802,0.07004382461309433,0.07004382461309433,28000000
1982-01-19,0.06832507252693176,0.06918444934263424,0.06832507252693176,0.06918444934263424,55507200
1982-01-20,0.06961413472890854,0.0700438260044788,0.06961413472890854,0.06961413472890854,25827200
1982-01-21,0.07090319693088531,0.07133288243345112,0.07090319693088531,0.07090319693088531,33331200
1982-01-22,0.07133287936449051,0.07176257058589496,0.07133287936449051,0.07133287936449051,24259200
1982-01-25,0.06918444484472275,0.0696141303559758,0.06918444484472275,0.0696141303559758,44710400
1982-01-26,0.06660635024309158,0.06746572746325073,0.06660635024309158,0.06746572746325073,21212800
1982-01-27,0.0670359879732132,0.0678953645778853,0.0670359879732132,0.0670359879732132,31360000
1982-01-28,0.06918444484472275,0.0696141303559758,0.06918444484472275,0.06918444484472275,39603200
1982-01-29,0.07004382461309433,0.07047351014280336,0.07004382461309433,0.07004382461309433,53155200
1982-02-01,0.06918444484472275,0.07004382160455427,0.06918444484472275,0.07004382160455427,38528000
1982-02-02,0.06961413472890854,0.07047351154272331,0.06961413472890854,0.06961413472890854,54275200
1982-02-03,0.06961413472890854,0.0700438260044788,0.06961413472890854,0.06961413472890854,31472000
1982-02-04,0.06789541244506836,0.06832510391900488,0.06789541244506836,0.06832510391900488,22041600
1982-02-05,0.06789541244506836,0.06832510391900488,0.06789541244506836,0.06789541244506836,40297600
1982-02-08,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06402740184934005,31696000
1982-02-09,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06359771639108658,57904000
1982-02-10,0.06445709615945816,0.06488678163847386,0.06445709615945816,0.06445709615945816,38796800
1982-02-11,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06402740184934005,24528000
1982-02-12,0.06445709615945816,0.06488678163847386,0.06445709615945816,0.06445709615945816,19644800
1982-02-16,0.06316803395748138,0.06359772521266159,0.06316803395748138,0.06359772521266159,34316800
